in_date,out_date
2000-12-01,2001-12-28
2002-07-26,2003-01-10
2004-01-23,2005-08-05
2007-06-22,2008-08-01
2009-10-23,2011-05-20
2013-04-05,2013-09-19
2014-02-21,2014-03-07
2015-08-21,2016-01-22
2017-07-21,2018-12-07
2019-05-10,2019-10-25
2021-01-15,2021-10-08
2023-03-10,2023-08-11
2025-04-03,2026-06-01
