in_date,out_date
2004-01-30,2004-04-30
2006-01-27,2008-11-28
2010-09-30,2012-05-31
2014-07-31,2014-12-31
2015-02-27,2015-08-31
2017-05-31,2018-07-31
2022-12-30,2026-05-29
