in_date,out_date
2004-02-02,2009-02-17
2009-09-14,2011-05-31
2012-05-11,2012-09-13
2012-11-23,2013-08-15
2017-01-10,2018-11-26
2019-07-25,2019-10-25
2020-01-30,2020-07-14
2021-04-13,2021-11-10
2022-03-08,2022-11-22
2023-04-03,2024-03-04
2024-07-15,2026-06-01
