in_date,out_date
2001-08-10,2005-10-28
2006-02-17,2006-05-12
2006-09-01,2008-03-14
2009-04-09,2011-03-25
2012-04-05,2015-09-04
2015-12-24,2016-01-08
2016-08-19,2016-12-23
2017-03-03,2017-12-22
2019-02-01,2019-08-30
2020-12-18,2022-05-20
2022-07-29,2022-08-26
2023-01-27,2023-10-06
2024-01-26,2024-04-19
2024-07-12,2024-09-20
2024-10-04,2026-05-29
