in_date,out_date
2006-07-21,2008-03-14
2009-05-22,2011-02-11
2012-12-14,2013-10-18
2014-11-14,2015-10-30
2017-03-03,2018-07-20
2019-05-24,2020-01-31
2020-12-18,2021-10-08
2022-06-30,2023-06-16
2024-11-29,2026-04-02
