in_date,out_date
2001-10-19,2002-09-06
2003-06-13,2004-09-17
2005-06-24,2008-03-28
2009-03-27,2011-01-28
2011-12-02,2012-11-16
2013-05-16,2014-02-21
2015-01-23,2015-09-04
2017-03-03,2017-06-09
2017-08-04,2018-08-03
2020-03-13,2020-12-04
2022-12-16,2023-09-07
2024-05-31,2026-06-01
