in_date,out_date
2001-09-07,2008-07-04
2009-12-18,2012-01-27
2013-05-31,2014-03-21
2014-04-17,2016-04-15
2016-10-14,2017-07-21
2018-03-02,2018-11-09
2021-07-02,2026-06-01
