in_date,out_date
2004-04-30,2005-05-13
2007-03-16,2009-02-13
2010-04-23,2012-01-13
2013-05-03,2013-06-14
2013-12-27,2014-06-13
2015-08-07,2016-08-19
2018-03-16,2019-05-10
2020-03-13,2020-06-05
2026-03-06,2026-06-01
