in_date,out_date
2001-10-19,2003-05-16
2003-11-14,2008-11-07
2009-08-14,2011-09-09
2013-01-25,2013-09-06
2015-06-12,2015-10-16
2017-04-28,2018-09-28
2019-04-26,2020-04-24
2020-09-11,2021-12-31
2025-10-31,2026-05-29
