in_date,out_date
2002-11-08,2005-09-06
2006-09-06,2008-03-17
2009-05-08,2011-02-22
2011-07-15,2011-11-21
2012-12-14,2013-07-23
2013-10-24,2014-04-07
2014-11-28,2015-03-17
2016-06-23,2017-10-18
2020-01-15,2021-10-28
2022-12-13,2023-08-01
2025-03-19,2026-05-22
