in_date,out_date
2003-10-10,2008-03-20
2009-07-10,2011-08-05
2012-03-30,2014-01-30
2014-08-29,2015-09-25
2016-07-29,2018-10-05
2020-12-11,2021-09-17
2022-02-18,2022-09-30
2024-04-26,2026-06-01
