in_date,out_date
2009-06-26,2010-02-05
2010-09-17,2011-03-18
2012-06-22,2013-07-05
2014-08-01,2015-12-04
2016-11-04,2017-06-30
2018-06-15,2019-05-03
2021-04-01,2022-09-30
2023-04-14,2023-09-15
2024-05-24,2025-01-28
2025-07-18,2026-06-01
