in_date,out_date
2002-11-01,2003-05-30
2004-04-02,2005-03-04
2010-04-23,2011-02-25
2012-07-27,2014-04-17
2015-06-26,2016-07-22
2018-01-05,2019-01-18
2019-05-10,2019-08-16
2019-11-08,2020-05-22
2020-07-03,2022-02-25
2023-05-19,2024-03-08
2025-02-07,2026-05-29
