in_date,out_date
2002-02-01,2003-04-15
2004-05-21,2009-04-27
2010-05-06,2014-06-09
2015-05-29,2016-06-13
2016-11-21,2020-10-14
2021-11-19,2023-02-03
2025-01-17,2026-05-29
