in_date,out_date
2001-03-09,2002-02-15
2002-05-10,2006-03-24
2006-04-07,2006-07-07
2006-10-06,2009-01-02
2009-04-30,2009-05-15
2009-11-27,2010-07-02
2010-07-16,2014-02-28
2014-10-03,2016-11-18
2017-06-30,2018-06-29
2019-04-12,2019-10-25
2021-06-18,2022-12-09
2023-06-23,2023-11-03
2024-04-12,2025-04-25
2025-07-11,2026-05-29
