in_date,out_date
2005-09-15,2008-07-03
2009-06-11,2011-08-29
2013-01-09,2013-05-23
2013-11-26,2014-05-26
2014-08-04,2016-01-18
2016-09-22,2020-04-03
2020-11-17,2021-06-18
2023-02-14,2023-09-27
2024-10-02,2026-06-01
