in_date,out_date
2004-11-30,2006-06-30
2007-04-30,2008-06-30
2009-08-31,2011-01-31
2012-04-30,2015-08-31
2017-03-31,2020-05-29
2021-05-31,2021-10-29
2025-04-30,2026-06-01
