in_date,out_date
2003-01-27,2003-05-20
2003-10-06,2004-09-06
2005-01-31,2005-04-07
2006-05-08,2008-04-23
2009-01-30,2010-05-11
2012-03-13,2012-08-23
2013-03-13,2014-01-02
2014-02-12,2014-10-14
2015-09-29,2015-12-08
2016-03-03,2017-03-27
2017-08-16,2017-08-29
2018-01-09,2018-08-10
2019-02-25,2019-05-17
2019-07-23,2019-09-16
2020-05-14,2022-04-25
2023-05-17,2024-12-03
2024-12-24,2025-12-03
