in_date,out_date
2002-05-03,2002-10-18
2003-04-04,2004-07-23
2006-05-12,2006-06-23
2006-09-01,2007-12-21
2009-03-13,2009-12-18
2010-07-16,2011-02-11
2011-04-21,2011-08-12
2012-01-13,2013-09-06
2014-07-11,2015-04-02
2015-04-30,2015-08-21
2017-01-20,2017-12-22
2018-03-29,2018-04-13
2018-05-11,2018-10-26
2020-08-14,2022-05-20
2023-04-06,2023-10-06
2024-03-08,2024-10-18
2025-05-16,2026-06-01
