in_date,out_date
2000-11-27,2001-10-22
2002-01-21,2002-12-16
2003-04-07,2004-08-30
2004-09-13,2005-11-22
2006-04-12,2008-02-15
2009-06-26,2009-11-18
2010-12-17,2011-10-26
2013-04-09,2014-02-27
2014-10-22,2015-09-25
2016-06-29,2017-07-18
2017-11-09,2018-05-09
2021-05-17,2021-09-16
2023-02-28,2023-12-06
2024-06-27,2025-02-07
2025-11-06,2026-05-29
