in_date,out_date
2006-09-08,2008-12-12
2010-03-05,2011-12-23
2013-05-24,2014-08-01
2015-09-11,2019-02-08
2021-05-14,2022-09-16
2025-01-03,2025-07-04
2025-12-19,2026-06-01
