in_date,out_date
2005-10-14,2008-04-25
2010-01-29,2010-06-18
2012-03-09,2013-10-18
2014-01-10,2014-02-21
2014-06-27,2015-10-16
2016-12-23,2018-02-02
2019-05-10,2020-07-03
2020-09-25,2021-01-15
2021-05-21,2021-10-22
2022-07-15,2024-05-03
2025-01-10,2026-06-01
