in_date,out_date
2002-03-08,2002-10-04
2003-09-05,2005-12-09
2006-04-13,2008-01-18
2009-09-25,2014-10-03
2016-10-28,2018-09-28
2019-04-26,2019-10-11
2020-01-03,2020-03-27
2020-06-19,2021-08-13
2022-12-16,2023-10-20
2025-07-25,2026-04-30
