in_date,out_date
2003-08-08,2005-06-24
2006-01-20,2006-08-04
2006-11-24,2008-04-11
2009-06-05,2010-12-17
2012-11-02,2013-06-28
2015-03-06,2015-07-24
2016-11-11,2018-07-06
2019-04-12,2019-08-16
2019-12-20,2020-03-27
2022-02-25,2022-03-25
2023-01-27,2023-10-20
2024-10-04,2025-04-17
2025-07-11,2026-06-01
