in_date,out_date
2001-02-12,2003-04-28
2004-02-02,2004-11-08
2005-08-26,2006-06-14
2006-11-10,2008-12-19
2009-12-31,2011-12-21
2015-02-09,2016-03-02
2017-01-26,2018-06-22
2021-09-02,2026-06-01
