in_date,out_date
2001-06-01,2001-08-24
2002-01-11,2002-08-09
2002-12-27,2004-06-11
2004-11-12,2005-04-01
2006-01-20,2008-01-18
2009-03-27,2010-07-02
2010-08-13,2011-01-28
2011-03-25,2011-06-03
2012-03-09,2012-05-18
2012-09-21,2013-05-31
2013-11-01,2014-03-21
2014-06-13,2014-12-12
2015-03-20,2015-09-18
2017-09-01,2017-12-22
2018-03-02,2018-07-20
2019-02-15,2019-06-06
2020-01-31,2021-11-05
2022-10-07,2025-01-10
2025-04-03,2025-04-17
2025-05-30,2026-04-30
