in_date,out_date
2002-03-08,2002-06-28
2003-08-08,2004-08-20
2006-03-17,2008-06-20
2009-08-28,2011-10-07
2013-01-25,2013-04-19
2014-09-05,2015-10-16
2017-02-17,2017-12-22
2020-07-03,2022-07-29
2023-05-19,2025-05-02
2026-02-20,2026-05-29
