in_date,out_date
2005-06-14,2009-01-30
2009-10-13,2010-09-17
2013-04-15,2014-06-16
2017-04-21,2019-02-26
2019-12-04,2020-06-24
2021-10-11,2022-12-20
2023-05-30,2023-10-06
2024-07-19,2025-03-26
2025-11-28,2026-05-29
