in_date,out_date
2004-05-14,2006-01-20
2007-09-28,2009-01-16
2010-02-26,2011-12-02
2012-09-21,2016-06-10
2017-08-04,2019-01-18
2022-02-25,2023-01-13
2024-11-15,2026-06-01
