in_date,out_date
2006-12-01,2008-05-09
2009-08-14,2010-08-20
2011-01-14,2011-11-04
2013-03-28,2013-09-27
2014-10-24,2015-03-27
2015-07-10,2015-11-06
2016-12-02,2017-07-21
2019-05-17,2019-12-20
2021-07-30,2022-02-11
2025-01-28,2026-06-01
