in_date,out_date
2006-06-27,2008-03-26
2009-05-05,2010-03-25
2010-10-13,2011-02-07
2011-04-04,2011-09-19
2012-03-05,2012-04-12
2012-10-15,2013-03-07
2013-11-22,2014-02-05
2014-07-31,2014-11-13
2014-12-05,2015-02-16
2016-06-07,2018-05-04
2018-11-20,2018-12-24
2019-01-30,2019-04-26
2020-07-20,2025-01-14
2025-06-19,2026-06-01
