in_date,out_date
2002-05-17,2004-05-14
2004-08-06,2010-05-07
2010-08-27,2012-09-07
2017-11-10,2019-08-16
2020-02-28,2022-12-02
2024-03-08,2024-11-15
2025-05-30,2026-06-01
