in_date,out_date
2001-07-27,2002-11-29
2003-06-13,2008-05-23
2009-12-31,2012-01-13
2013-02-22,2013-07-26
2014-01-10,2014-06-27
2016-11-11,2018-08-31
2021-06-18,2022-11-18
2024-10-18,2026-05-29
