date,open,high,low,close,volume,mtm_hist,macd_hist
2006-12-15,1.6369,2.247,1.6121,2.0685,1730123819,,
2006-12-29,2.0635,2.3016,1.9792,2.2024,416252273,,
2007-01-12,2.2074,2.7133,2.2024,2.4901,441967624,,
2007-01-26,2.505,2.624,2.2074,2.2669,293754914,,
2007-02-09,2.257,2.7431,2.2222,2.7332,334858952,,
2007-02-23,2.7282,2.9167,2.6538,2.8373,171673244,,
2007-03-09,2.8324,2.9613,2.2074,2.5199,292740792,,
2007-03-23,2.5447,2.5992,2.376,2.5794,180678281,,
2007-04-04,2.5794,2.7084,2.5397,2.5794,182956425,,
2007-04-20,2.6389,2.7034,2.4951,2.5298,217577165,,
2007-05-04,2.5595,2.5794,2.3909,2.4603,127122294,,
2007-05-18,2.4653,2.6141,2.3512,2.5595,311977361,,
2007-06-01,2.5595,2.5992,2.376,2.4405,159110552,,
2007-06-15,2.4554,2.9018,2.4306,2.8472,425688617,,
2007-06-29,3.125,3.125,2.7034,2.8621,502310256,,
2007-07-13,2.9266,2.9762,2.7828,2.8076,292246130,,
2007-07-27,2.8274,2.9613,2.7282,2.7828,248289756,,
2007-08-10,2.7679,2.8224,2.5298,2.5695,171367202,,
2007-08-24,2.5794,2.6587,2.2619,2.5943,167310884,,
2007-09-07,2.6538,2.8869,2.5099,2.8522,327761344,,
2007-09-21,2.7976,2.872,2.7232,2.7778,195242209,,0.189195
2007-10-05,2.7927,3.1597,2.7778,3.0903,413139021,,0.456087
2007-10-18,3.0953,3.7947,2.9713,3.7451,344985737,,1.009897
2007-11-02,3.5615,3.5615,3.1349,3.2143,190127470,,0.435543
2007-11-16,3.0853,3.2292,2.872,2.9464,158347387,,0.152402
2007-11-30,2.9464,3.373,2.7877,3.3284,151019741,,0.48582
2007-12-14,3.4127,3.6707,3.2738,3.4425,123280908,,0.545382
2007-12-28,3.3334,3.879,3.0754,3.7153,91932515,,0.743802
2008-01-11,3.7153,4.2907,3.5219,3.998,127573683,,0.933184
2008-01-25,3.9683,3.9832,2.7034,3.3086,233110061,,0.221621
2008-02-06,3.249,3.3383,2.9266,2.9762,99170624,,-0.100708
2008-02-22,2.9266,3.6955,2.877,3.3681,89813893,,0.26472
2008-03-07,3.3234,3.5913,2.9961,3.1845,73878793,,0.073746
2008-03-20,3.1796,3.3234,2.3214,2.5,104850638,,-0.555231
2008-04-03,2.5298,2.8373,2.4405,2.7232,179432420,,-0.301847
