date,open,high,low,close,volume,mtm_hist,macd_hist
1997-08-04,2576.0,2625.5,2570.5,2601.1,0,,
1997-08-07,2600.9,2607.5,2578.0,2581.55,0,,
1997-08-12,2581.1,2655.0,2580.9,2644.7,0,,
1997-08-15,2640.7,2932.5,2619.5,2905.0,0,,
1997-08-20,2871.1,3022.5,2629.85,2751.3,0,,
1997-08-25,2751.3,2787.5,2650.5,2685.0,0,,
1997-08-28,2681.1,2959.0,2675.0,2927.5,0,,
1997-09-02,3005.7,3055.0,2842.5,3035.0,0,,
1997-09-05,3030.0,3060.0,2905.0,2947.5,0,,
1997-09-10,2947.5,2987.5,2882.5,2935.0,0,,
1997-09-15,2902.5,2960.0,2902.5,2942.5,0,,
1997-09-18,2940.0,2995.0,2927.5,2967.5,0,,
1997-09-23,2970.0,3040.0,2957.5,2987.5,0,,
1997-09-26,2990.0,3123.5,2967.5,3090.0,0,,
1997-10-01,3130.0,3455.0,3110.0,3405.0,0,,
1997-10-06,3385.0,3860.0,3333.0,3705.0,0,,161.231275
1997-10-09,3665.0,3713.0,3475.0,3475.0,0,,160.366902
1997-10-14,3455.0,3607.5,3322.5,3487.5,0,,157.19963
1997-10-17,3487.5,3727.5,3460.5,3625.0,0,,158.528603
1997-10-22,3582.5,3700.0,3555.0,3662.5,0,,158.235621
1997-10-27,3662.5,3667.5,3522.5,3560.9,0,,149.937142
1997-10-30,3720.0,3755.25,3540.0,3580.5,0,5.008333,141.856159
1997-11-04,3580.5,3680.0,3192.5,3255.0,0,-22.51627,117.176884
1997-11-07,3242.5,3385.0,3242.5,3290.0,0,-36.931198,98.448459
1997-11-12,3302.5,3415.0,3290.0,3415.0,0,-30.159145,88.874647
1997-11-17,3367.5,3505.0,3347.5,3465.0,0,-21.085868,82.54342
1997-11-20,3490.5,3590.0,3435.5,3570.9,0,-10.071367,81.460784
1997-11-25,3570.9,3663.0,3542.5,3637.5,0,-1.886237,82.332163
1997-11-28,3655.0,3677.5,3630.5,3645.0,0,1.595848,81.726174
1997-12-03,3645.0,3977.5,3640.5,3942.5,0,12.387712,94.261454
1997-12-08,3942.5,4155.0,3902.5,4147.5,0,11.108818,111.679327
1997-12-11,4155.0,4605.0,4120.0,4517.5,0,12.775171,140.43405
1997-12-16,4517.5,5905.0,4517.5,5452.5,0,67.82818,204.656954
1997-12-19,5452.5,5805.0,4725.5,5005.0,0,65.67931,225.930521
1997-12-24,4952.5,6152.5,4952.5,5952.5,0,96.972295,283.588919
1997-12-30,5952.5,6050.0,4802.5,5602.5,0,84.185879,303.267369
1998-01-02,5500.0,6200.0,4457.5,5925.0,0,90.274644,327.599223
1998-01-07,6100.0,8400.0,5602.5,7900.5,0,177.714567,435.905012
1998-01-16,8750.0,9550.0,7987.5,8450.0,0,244.094095,533.93074
1998-02-12,9750.0,9825.0,6900.0,8050.0,0,231.742051,575.931407
1998-02-20,8875.0,9850.0,8550.0,8900.0,0,238.313264,637.188145
1998-02-25,9100.0,9850.0,8950.0,9300.0,0,235.412578,689.343822
1998-03-02,9300.0,9522.0,8600.0,8875.0,0,186.330101,693.343706
1998-03-23,8875.0,9800.0,8700.0,9100.0,0,152.754627,693.719234
1998-03-26,9100.0,9100.0,8275.0,8550.0,0,95.670626,653.432235
1998-03-31,8550.0,8720.0,8325.0,8550.0,0,45.209614,610.997045
1998-04-03,8600.0,8750.0,8400.0,8550.0,0,7.112979,567.814365
1998-04-08,8550.0,8750.0,8400.0,8550.0,0,-29.324751,524.92878
1998-04-13,8450.0,8550.0,7550.0,7550.0,0,-136.026074,434.082932
1998-04-16,7650.0,8170.0,7400.0,7925.0,0,-134.714697,377.155438
1998-04-21,8150.0,8300.0,7750.0,7810.0,0,-171.855499,322.264526
1998-04-24,7810.0,8135.0,7700.0,7950.0,0,-149.841071,282.447395
1998-04-29,7850.0,8200.0,7850.0,8150.0,0,-130.920766,257.435829
1998-05-04,8150.0,8200.0,7925.0,7970.0,0,-212.085309,225.173682
1998-05-08,7970.0,9800.0,7950.0,8700.0,0,-221.941253,232.820658
1998-10-08,9200.0,9650.0,8700.0,9150.0,0,-165.021107,255.937147
1998-10-14,9250.0,9350.0,8500.0,8800.0,0,-179.342836,250.759328
1998-10-19,8800.0,8825.0,7500.0,7850.0,0,-233.368152,195.46663
1998-10-22,7750.0,8125.0,6800.0,7850.0,0,-216.630859,150.977556
1998-10-27,7750.0,8150.0,6950.0,7350.0,0,-222.553019,90.794854
1998-10-30,7700.0,7925.0,7150.0,7700.0,0,-161.320426,61.919438
1998-11-04,7650.0,8950.0,7400.0,8575.0,0,-75.131532,82.365565
1998-11-09,8475.0,9212.5,8000.0,8550.0,0,-28.124294,94.55898
1998-11-12,8425.0,8800.0,7575.0,7900.0,0,-34.013771,69.807884
1998-11-17,7875.0,8200.0,7300.0,7500.0,0,-5.007449,30.631924
1998-11-20,7400.0,7750.0,7175.0,7650.0,0,-1.432301,8.578386
1998-11-25,7375.0,7750.0,7200.0,7462.5,0,-3.04582,-16.996831
1998-11-30,7400.0,7650.0,7100.0,7400.0,0,-13.166942,-38.532592
1998-12-03,7350.0,7650.0,7275.0,7600.0,0,-16.732529,-43.808248
1998-12-08,7575.0,7650.0,7250.0,7425.0,0,-16.598758,-55.406853
1998-12-11,7400.0,7702.5,7350.0,7550.0,0,-43.763748,-56.721379
1998-12-16,7475.0,8000.0,7300.0,7700.0,0,-66.817195,-49.222817
1998-12-21,7850.0,7900.0,7300.0,7650.0,0,-57.145771,-45.194995
1998-12-24,7600.0,7937.5,7500.0,7815.0,0,5.997362,-33.25895
1998-12-29,7665.0,8150.0,7600.0,7925.0,0,40.732438,-18.438154
1999-01-01,7850.0,8150.0,7600.0,8050.0,0,83.155576,-1.051525
1999-01-06,7950.0,8150.0,7462.5,8000.0,0,76.389872,9.302398
1999-01-11,7925.0,8050.0,7475.0,7990.0,0,23.750025,16.24298
1999-01-14,7925.0,8925.0,7450.0,8925.0,0,42.13581,66.861194
1999-01-19,9050.0,9200.0,8187.5,8500.0,0,57.592297,81.936131
1999-01-22,8380.0,9020.0,8250.0,8875.0,0,96.37231,109.796406
1999-01-27,8850.0,9500.0,8520.0,9200.0,0,113.994001,144.060404
1999-02-01,9230.0,9352.5,8300.01,8900.0,0,106.171568,151.723924
1999-02-04,8850.0,8950.0,8300.01,8600.0,0,81.025499,139.678004
1999-02-09,8550.0,9000.0,8325.0,8745.0,0,58.715418,135.189768
1999-02-12,8750.0,8825.0,8300.01,8700.0,0,48.690101,127.032933
1999-02-17,8700.0,8800.0,8385.0,8705.0,0,33.564703,118.789516
1999-02-22,8750.0,9050.0,8387.5,8900.0,0,25.308351,119.957798
1999-02-25,8905.0,8905.0,8725.0,8815.0,0,17.299769,114.298048
1999-03-02,8760.0,8900.0,8650.0,8855.0,0,5.886181,109.856113
1999-03-05,8840.0,8962.5,8650.0,8856.5,0,-5.276117,104.509473
1999-03-10,8875.0,9150.0,8815.0,9125.0,0,-3.255676,111.690679
1999-03-15,9100.0,9600.0,8600.0,8762.5,0,-16.864449,97.011357
1999-03-18,8750.0,9075.0,8620.0,9050.0,0,-7.572013,98.408691
1999-03-23,9025.0,9050.0,8760.0,8915.0,0,-53.37828,90.888913
1999-03-26,8900.0,8915.0,8725.0,8900.0,0,-50.583333,82.842235
