in_date,out_date
2006-08-18,2008-10-10
2009-05-22,2011-08-12
2012-09-07,2015-08-21
2016-08-19,2018-08-03
2019-12-20,2021-07-30
2023-01-13,2024-04-05
2024-05-17,2026-02-20
