in_date,out_date
2003-05-23,2004-05-17
2004-08-25,2007-01-19
2008-05-23,2010-05-25
2011-03-10,2011-07-21
2012-02-09,2012-03-27
2012-06-19,2012-06-29
2013-12-03,2014-07-30
2015-10-12,2016-10-12
2020-05-20,2020-06-01
2021-01-21,2021-05-10
2021-08-11,2022-04-19
2022-08-25,2023-11-09
2024-04-02,2024-07-18
