in_date,out_date
2001-02-26,2001-08-20
2002-02-25,2002-06-03
2003-01-27,2004-03-22
2004-11-29,2005-07-29
2006-02-07,2007-11-30
2009-01-07,2009-11-25
2010-08-11,2011-03-16
2012-02-09,2012-08-03
2012-10-24,2013-07-15
2013-09-09,2014-04-03
2014-11-05,2015-07-09
2016-07-14,2017-07-18
2019-02-08,2019-09-03
2020-05-13,2021-03-10
2021-12-15,2022-03-15
2022-07-28,2023-08-17
2024-02-28,2024-09-09
2025-05-16,2025-12-11
