in_date,out_date
2002-10-17,2003-09-18
2004-02-23,2005-08-03
2007-05-03,2008-12-02
2010-01-07,2011-01-05
2013-04-08,2015-01-06
2017-12-01,2018-02-26
2019-07-24,2020-11-18
2022-04-25,2022-12-13
2025-02-25,2026-05-29
