in_date,out_date
2000-12-01,2002-03-08
2002-05-31,2002-08-16
2002-12-13,2004-11-26
2006-03-03,2006-06-02
2006-10-20,2008-08-22
2009-08-28,2011-10-21
2013-03-15,2013-04-05
2013-06-28,2014-09-19
2015-11-13,2016-01-22
2016-05-13,2018-08-31
2019-04-04,2019-06-28
2019-09-20,2020-09-04
2021-01-29,2021-04-16
2021-07-16,2022-05-27
2022-06-30,2022-10-21
2025-01-10,2025-04-11
2025-07-18,2026-05-29
