in_date,out_date
2004-07-23,2007-08-17
2007-08-31,2008-02-01
2010-03-12,2010-12-17
2012-01-27,2012-05-18
2013-09-19,2014-06-13
2014-07-11,2014-10-03
2016-03-18,2016-11-11
2017-05-26,2019-06-06
2019-10-25,2020-07-17
2022-02-11,2023-02-24
