in_date,out_date
2000-09-22,2001-11-26
2002-04-09,2002-10-28
2003-05-21,2004-07-27
2005-01-24,2008-06-04
2009-08-25,2011-11-01
2012-04-10,2012-10-04
2012-11-08,2014-04-09
2014-09-22,2015-12-17
2016-03-17,2020-07-03
2022-01-03,2022-11-30
2023-04-26,2023-10-20
2024-02-15,2024-08-02
2024-10-23,2025-02-05
2025-03-03,2025-06-10
2025-12-04,2026-05-29
