in_date,out_date
2001-08-24,2009-04-09
2010-08-13,2012-05-18
2012-12-14,2015-09-04
2016-04-01,2016-11-25
2017-03-17,2019-05-24
2019-11-22,2021-07-30
2022-01-28,2022-08-26
2022-12-30,2023-08-11
2024-01-12,2025-10-03
2026-01-09,2026-05-29
