in_date,out_date
2003-06-02,2003-06-30
2003-11-03,2004-07-12
2006-07-19,2006-11-24
2007-03-30,2007-12-07
2009-03-02,2009-03-23
2009-05-21,2009-06-26
2012-02-23,2013-09-24
2014-04-03,2014-07-18
2015-01-12,2015-02-16
2015-03-25,2015-05-19
2015-06-24,2015-11-04
2017-11-02,2018-01-16
2018-01-30,2018-03-15
2019-01-08,2020-11-19
2023-02-28,2023-04-14
2023-08-10,2023-11-08
2025-07-28,2025-12-18
2026-05-14,2026-05-29
