in_date,out_date
2000-09-18,2000-12-11
2001-03-19,2002-04-08
2002-12-16,2003-06-02
2008-07-22,2009-09-14
2010-11-26,2011-01-17
2011-07-15,2012-07-06
2013-09-16,2014-10-22
2015-06-10,2015-10-13
2015-11-11,2016-03-02
2016-05-17,2016-10-24
2017-06-20,2017-08-29
2017-12-07,2018-02-22
2019-10-31,2020-04-27
2020-05-20,2021-04-12
2022-01-20,2022-09-08
2023-02-28,2024-07-12
2024-10-31,2024-12-30
2025-04-07,2026-01-06
