in_date,out_date
2003-06-10,2004-05-21
2004-09-10,2006-08-15
2007-03-02,2008-01-29
2010-09-22,2011-06-22
2014-10-27,2014-12-10
2015-04-13,2015-12-14
2016-08-09,2016-11-21
2018-05-09,2019-03-25
2022-03-17,2022-10-06
2023-01-09,2023-08-11
2024-02-20,2024-08-05
2026-03-23,2026-05-29
