in_date,out_date
2002-01-11,2002-07-12
2003-04-04,2008-05-09
2010-07-02,2012-04-20
2012-06-29,2013-07-26
2014-04-17,2016-10-28
2017-08-04,2018-01-05
2018-04-27,2020-02-14
2022-06-02,2023-06-30
2023-10-20,2026-05-29
