in_date,out_date
2007-05-04,2008-04-18
2009-04-17,2010-12-24
2012-01-06,2014-10-24
2016-08-26,2018-06-29
2019-02-08,2019-07-26
2021-05-28,2022-07-22
2023-02-03,2024-03-28
2025-01-28,2026-05-22
