in_date,out_date
2007-04-27,2008-03-28
2009-07-03,2011-06-17
2013-01-25,2015-09-18
2016-04-15,2018-07-20
2019-12-06,2020-05-08
2020-09-11,2021-10-08
2023-07-28,2023-12-01
2025-02-21,2026-05-29
