in_date,out_date
2002-05-03,2002-08-09
2003-09-19,2008-07-18
2009-07-31,2011-08-12
2012-08-24,2013-12-27
2014-05-30,2016-01-22
2016-07-22,2018-09-28
2019-03-01,2020-01-31
2021-03-26,2022-06-17
2024-05-31,2025-04-17
2025-06-27,2026-05-29
