in_date,out_date
2006-12-29,2008-05-02
2009-09-18,2011-10-28
2012-08-17,2014-01-17
2014-06-06,2015-10-23
2016-06-17,2019-03-08
2019-05-17,2019-08-23
2021-08-06,2021-12-24
2022-08-19,2022-11-11
2023-03-17,2023-09-29
2024-02-02,2024-09-27
