in_date,out_date
2012-02-10,2015-09-18
2016-06-10,2016-12-23
2017-02-17,2018-10-26
2019-01-18,2020-03-13
2020-08-28,2021-11-05
2022-12-30,2023-07-28
2024-10-04,2024-11-15
2025-04-03,2025-04-17
2025-05-16,2026-05-29
