in_date,out_date
2002-12-13,2009-03-27
2010-03-26,2012-04-05
2012-12-14,2013-04-05
2013-11-29,2015-08-07
2020-01-03,2020-02-14
2021-11-05,2023-06-16
2025-03-07,2026-05-29
