in_date,out_date
2004-04-30,2004-07-30
2006-10-31,2007-02-28
2010-07-30,2011-02-28
2012-11-30,2015-04-30
2016-09-30,2018-12-31
2019-08-30,2022-11-30
2025-02-28,2025-05-30
