in_date,out_date
2001-07-13,2001-09-21
2002-01-25,2008-12-19
2009-04-09,2011-12-02
2012-04-20,2012-06-01
2013-06-14,2020-05-22
2021-03-12,2022-04-08
2025-05-16,2026-02-06
