in_date,out_date
2002-05-31,2003-05-02
2004-02-06,2004-10-01
2005-07-22,2008-07-04
2009-06-05,2012-05-04
2012-11-02,2013-02-22
2013-12-13,2014-10-31
2017-03-31,2018-10-26
2019-12-20,2022-06-17
2024-09-05,2025-10-31
