date,open,high,low,close,volume,mtm_hist,macd_hist
2010-12-23,6.9713,7.5896,6.4518,7.5501,87808000,,
2010-12-31,7.5501,7.6685,6.945,7.2344,10836000,,
2011-01-07,7.195,7.366,7.0897,7.2476,7382000,,
2011-01-14,7.2476,7.4054,7.116,7.1423,7029500,,
2011-01-21,7.1555,7.3002,6.9977,7.1292,7356500,,
2011-01-28,7.116,7.1687,6.5373,6.774,3787500,,
2011-02-08,6.774,7.1292,6.6688,7.0371,3196500,,
2011-02-15,6.9714,7.0634,6.7346,7.0371,5175500,,
2011-02-22,6.9187,7.4449,6.9187,7.4186,9937500,,
2011-03-01,7.4186,7.5896,7.287,7.5501,8317500,,
2011-03-08,7.537,7.537,7.2344,7.3396,1787000,,
2011-03-15,7.3396,7.366,6.8398,6.9187,4093500,,
2011-03-22,6.9187,7.2344,6.8398,7.0371,1419000,,
2011-03-29,7.0371,7.4975,7.024,7.3528,3526500,,
2011-04-06,7.4186,7.4449,7.1029,7.3265,3883500,,
2011-04-13,7.366,8.142,7.3528,7.8921,15050000,,0.07258
2011-04-20,7.9447,9.2074,7.8526,8.9312,14481500,,0.142934
2011-04-29,8.9181,9.5363,8.6682,8.7471,4431000,,0.182837
2011-05-09,8.8786,8.9575,8.0105,8.9312,4032500,,0.217618
2011-05-17,9.0101,9.3784,8.4182,9.168,5467000,,0.250533
2011-05-24,9.0759,9.852,9.0759,9.6678,7766500,,0.294322
2011-05-31,9.6547,10.5623,9.4047,10.5228,6659500,,0.362661
2011-06-08,10.6017,10.8253,9.8725,10.1256,3285798,,0.386329
2011-06-15,10.1256,10.5786,9.9924,10.1923,3052500,,0.399426
2011-06-22,10.0857,10.1256,9.5794,9.686,2938000,,0.376406
2011-06-29,9.7526,10.4454,9.5661,10.3921,5692000,,0.386712
2011-07-07,10.4587,11.0316,10.3921,10.8584,1777000,,0.409564
2011-07-14,10.8584,11.3114,10.5387,11.1515,1731500,,0.432705
2011-07-21,11.1249,11.1249,10.6586,10.8717,1276500,,0.42752
2011-07-28,11.0316,11.6578,10.8051,11.4713,1573700,,0.444717
2011-08-04,11.4047,12.1907,11.1515,11.378,5097003,,0.444068
2011-08-11,10.8584,11.2448,10.2722,10.8451,4011300,,0.408762
2011-08-18,10.7918,11.6578,10.7918,11.3913,2966000,,0.40156
2011-08-25,11.458,11.458,9.1264,10.7252,6431000,,0.35574
2011-09-01,10.7252,10.8051,10.1789,10.6319,2347000,,0.310499
2011-09-08,10.5253,10.6452,9.4492,10.0818,1166000,,0.24418
2011-09-16,9.7319,10.1222,9.2877,9.7992,4334001,,0.176775
2011-09-23,9.8799,9.8799,8.2647,8.655,2786502,,0.067659
2011-10-03,8.682,8.7762,7.7532,8.0762,5801803,,-0.042273
2011-10-11,7.8339,9.1934,7.7397,9.18,1553144,,-0.068169
2011-10-18,9.0185,9.6376,8.655,9.3011,1185000,,-0.079937
2011-10-25,9.2877,9.3819,8.7358,9.0588,777500,,-0.0989
2011-11-01,8.8839,12.4509,8.8839,9.1934,2845000,,-0.104306
2011-11-08,9.005,9.0858,8.4127,8.6954,5212000,,-0.130648
2011-11-15,8.8166,8.8166,8.0224,8.0762,2490325,,-0.177808
2011-11-22,8.0762,8.1166,7.3359,7.3898,1834000,,-0.242645
2011-11-29,7.3494,7.8339,7.0667,7.7532,2295500,,-0.267748
2011-12-06,7.5244,8.6819,7.5244,8.3185,1479500,,-0.253245
2011-12-13,8.3454,8.5743,7.4032,7.8474,1265500,,-0.260709
2011-12-20,7.8474,8.6147,7.6186,8.48,1004500,,-0.230075
2011-12-29,8.5204,9.4223,8.5204,9.0185,1208520,,-0.176642
2012-01-06,8.9915,11.1048,8.9512,9.1396,1678384,1.967486,-0.127953
2012-01-13,9.1396,9.3819,9.0858,9.3146,1203000,2.406805,-0.081065
2012-01-20,9.2742,9.9607,9.2204,9.6242,2222000,1.545459,-0.029823
2012-02-01,10.1761,10.1761,9.1531,9.7453,1520500,1.355508,0.014376
2012-02-08,9.8261,10.0684,9.7049,9.9607,1657710,0.576189,0.057153
2012-02-15,10.0953,10.2164,9.0858,9.4223,2349010,1.655172,0.061093
2012-02-22,9.3011,9.355,8.8704,9.0858,1856000,2.23452,0.046298
2012-02-29,9.2204,10.0953,9.0992,10.0415,1927188,1.429018,0.081359
2012-03-07,10.028,10.2299,9.53,9.6376,2226500,1.411926,0.085745
2012-03-14,9.5703,10.876,9.5703,10.5126,2588900,1.033205,0.130181
2012-03-22,10.4049,13.1508,10.4049,12.8816,8693326,-1.299177,0.276429
2012-03-29,12.8278,13.9652,12.6393,13.1239,5814900,-1.885797,0.390422
2012-04-10,12.8412,13.7969,12.7874,12.9489,1602257,-1.058725,0.458006
2012-04-17,12.8547,14.6718,12.8547,14.6382,3494500,-3.10375,0.581529
2012-04-24,14.6718,15.2102,14.2007,14.4699,5195205,-2.753409,0.652702
2012-05-02,14.3017,15.6141,13.7296,15.4794,2940388,-3.920917,0.741722
2012-05-09,15.5486,15.8595,14.3047,14.5465,4482500,-2.973288,0.746904
2012-05-16,14.3392,14.6156,13.3787,13.4063,2844000,-2.706626,0.680178
2012-05-23,13.2681,13.6827,12.4388,13.586,2878361,-3.150114,0.626586
2012-05-30,13.4478,14.1665,12.8811,13.8209,2109500,-2.073831,0.586409
2012-06-06,13.738,13.7657,12.7429,13.1161,1340173,-1.134483,0.510819
2012-06-13,13.2681,13.5307,12.8535,12.8535,3599815,-1.012894,0.43235
2012-06-20,12.8535,13.8209,12.7844,13.2819,2237500,-1.187903,0.387175
2012-06-27,13.2681,13.5307,12.9917,13.0884,1357800,-1.35673,0.336881
2012-07-05,13.3372,14.7884,13.1852,14.512,3488000,-3.090482,0.363079
2012-07-12,14.512,14.512,13.1299,13.1437,1775000,-2.18962,0.30815
2012-07-19,13.1299,13.5031,12.4665,12.4665,2795257,-1.044564,0.228522
2012-07-26,12.5079,12.7705,11.0567,11.3193,2388600,0.607215,0.109256
2012-08-02,11.5405,12.3974,11.4023,12.2453,2009105,-0.718077,0.06481
2012-08-09,12.3697,12.8535,12.1071,12.7153,3535498,-0.504979,0.053898
2012-08-16,12.6323,13.047,12.1624,13.0055,2766279,-0.233345,0.059043
2012-08-23,12.9502,13.2957,12.7844,13.2681,4139866,-0.340768,0.074541
2012-08-30,13.4063,13.5682,13.1714,13.3863,1445005,-0.258153,0.090269
