date,open,high,low,close,volume,mtm_hist,macd_hist
2000-01-14,0.5277,0.5359,0.4782,0.503,2770500,,
2000-01-28,0.503,0.5442,0.4782,0.5442,6062811,,
2000-02-11,0.5194,0.5607,0.4947,0.503,5594779,,
2000-02-25,0.4947,0.5772,0.4947,0.5194,7156173,,
2000-03-10,0.4947,0.5112,0.4535,0.47,6129327,,
2000-03-24,0.4782,0.5359,0.4535,0.5359,4553509,,
2000-04-07,0.4947,0.5277,0.47,0.4782,1733472,,
2000-04-21,0.47,0.4782,0.4123,0.4123,2154837,,
2000-05-05,0.4123,0.4617,0.4123,0.4535,1712144,,
2000-05-19,0.437,0.4947,0.437,0.4782,3884086,,
2000-06-02,0.47,0.4782,0.4535,0.4782,1585728,,
2000-06-16,0.4617,0.5112,0.4535,0.4617,2689926,,
2000-06-30,0.4617,0.47,0.437,0.437,1877059,,
2000-07-14,0.437,0.4535,0.4287,0.437,2490183,,
2000-07-28,0.4535,0.5112,0.4535,0.4947,8651381,,
2000-08-11,0.5112,0.5112,0.4535,0.4865,3454691,,
2000-08-25,0.4947,0.5277,0.4782,0.4865,3006334,,
2000-09-08,0.4782,0.5277,0.4782,0.4947,4079438,,
2000-09-22,0.4865,0.4865,0.4452,0.4782,2389596,,
2000-10-06,0.47,0.5194,0.4617,0.4617,2175076,,
2000-10-20,0.4617,0.4782,0.3958,0.437,2767380,,
2000-11-03,0.4287,0.437,0.404,0.437,1494753,,
2000-11-17,0.4452,0.4535,0.4205,0.437,2685798,,
2000-12-01,0.4205,0.437,0.4081,0.4205,1718601,,
2000-12-15,0.4123,0.437,0.4123,0.4287,2260742,,
2000-12-29,0.437,0.437,0.4123,0.4287,1134163,,-0.02335
2001-01-12,0.4287,0.4535,0.4205,0.4287,1752345,,-0.023221
2001-01-26,0.437,0.437,0.4205,0.4287,2055671,,-0.022835
2001-02-09,0.4205,0.4452,0.4205,0.437,2953411,,-0.021487
2001-02-23,0.4205,0.4535,0.4205,0.4535,1949132,,-0.018653
2001-03-09,0.4452,0.4617,0.4287,0.437,3382065,,-0.017764
2001-03-23,0.437,0.437,0.3958,0.3958,4525008,,-0.020674
2001-04-06,0.4205,0.437,0.3958,0.3958,1052000,,-0.022664
2001-04-20,0.3916,0.4535,0.3916,0.437,6418508,,-0.020105
2001-05-04,0.437,0.47,0.4287,0.4535,5549625,,-0.016354
2001-05-18,0.4617,0.4947,0.4535,0.4947,7396252,,-0.009443
2001-06-01,0.4947,0.5194,0.4535,0.4535,11381249,,-0.007809
2001-06-15,0.47,0.4782,0.437,0.437,2492622,,-0.00798
2001-06-29,0.4123,0.4535,0.4123,0.437,786000,,-0.008013
2001-07-13,0.437,0.4617,0.437,0.437,1287390,,-0.007939
2001-07-27,0.437,0.4452,0.4287,0.4287,1812076,,-0.008553
2001-08-10,0.4287,0.4617,0.4205,0.437,3009755,,-0.008153
2001-08-24,0.4123,0.4452,0.4123,0.4123,1106707,,-0.01003
2001-09-07,0.4123,0.437,0.3916,0.3958,1406000,,-0.012883
2001-09-21,0.3834,0.3875,0.3298,0.3381,2351803,,-0.020267
