in_date,out_date
1999-05-21,2000-10-07
2002-07-12,2008-08-15
2009-11-13,2012-01-06
2013-10-25,2014-10-24
2016-04-22,2019-07-19
2021-03-19,2022-07-29
2026-02-26,2026-06-01
