in_date,out_date
1994-01-31,1995-07-31
1996-08-31,1998-04-30
1999-04-30,2000-04-29
2003-09-30,2005-05-31
2006-12-29,2008-11-28
2009-08-31,2014-03-31
2016-11-30,2018-10-31
2019-11-29,2022-12-30
2023-08-31,2023-10-31
