in_date,out_date
2002-04-26,2002-09-27
2003-11-21,2003-12-19
2006-07-28,2008-04-03
2009-11-06,2012-01-13
2013-05-03,2015-11-06
2016-11-11,2018-09-28
2019-07-12,2020-02-07
2020-04-30,2022-12-09
2023-06-16,2024-10-18
2025-04-25,2026-05-26
