in_date,out_date
1997-09-17,1998-11-04
1999-01-14,2000-06-13
2001-09-05,2001-11-21
2002-02-25,2002-05-16
2003-10-22,2004-05-21
2004-09-30,2006-04-24
2007-03-01,2008-08-08
2009-11-24,2010-10-27
2011-06-23,2011-12-26
2012-01-16,2013-11-19
2014-07-16,2015-09-03
2015-11-17,2015-12-22
2016-04-01,2016-07-07
2016-10-27,2016-12-15
2017-01-20,2017-09-18
2017-11-15,2018-08-31
2020-02-06,2020-04-07
2020-07-10,2022-11-17
2023-09-19,2025-06-26
2025-07-17,2025-11-25
