in_date,out_date
2004-10-12,2005-10-07
2006-02-07,2006-10-02
2006-12-27,2007-10-01
2007-12-04,2008-09-03
2009-07-09,2009-12-25
2010-03-09,2010-04-28
2011-08-15,2011-11-16
2012-04-23,2014-10-29
2016-06-03,2016-06-20
2017-05-23,2025-02-04
