in_date,out_date
2002-04-29,2002-08-13
2003-06-19,2004-04-07
2005-06-21,2007-11-13
2009-03-31,2011-08-22
2012-03-23,2012-09-26
2013-07-01,2014-10-15
2016-03-01,2016-09-30
2017-03-23,2018-10-11
2019-06-04,2019-12-04
2020-08-11,2022-06-23
2023-02-03,2023-10-17
2024-04-10,2024-12-31
2026-03-06,2026-05-28
